Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Đặc Tính,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/bang-phan-mat-20-mau-lap-lanh-australis-20g-86503.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-367800149-1703666304_img_385x385_622873_fit_center.png,367800149,Bảng Phấn Mắt Australis 20 Màu Lấp Lánh 20g,50,0,388.000 ₫,485.000 ₫,97.000 ₫,-20%,5.0,4,1,9312658625773,australis,Úc,Taiwan,Có Nhũ,Nữ,"
Shimmer Eyeshadow Ingredients Mica Synthetic Fluorphlogopite Octyldodecyl Stearoyl Stearate BisDiglyceryl Polyacyladipate2 Pentaerythrityl Tetraisostearate Dimethicone Phenoxyethanol Silica Ethylhexylglycerin. May Contain Titanium Oxide (CI77891) Man ","


Chọn dụng cụ trang điểm phù hợp với trình độ tay nghề


Thoa một lót kem lót trước khi đánh phấn mắt để giữ cho phấn lâu trôi


Nếu sử dụng hai màu phấn mắt, bạn phải dùng một màu nhạt và một màu sẫm (tối). Màu tối được phủ lên phía đuôi mắt và màu nhẹ thì đánh ở đầu mắt, màu lấp lánh thì đánh ở trung tâm.


Tương tự như vậy, nếu muốn sử dụng ba màu phấn mắt, bạn cần thêm một màu trung gian và phủ vào vùng giữa mí mắt, tạo sự chuyển tiếp về màu sắc.


Thiết kế đặc biệt trong cùng 1 pallet với gợi ý hướng tới sự kết hợp các ô màu để tạo ra bất kỳ giao diện nào bạn muốn trong bảng màu, từ màu trung tính đến màu nâu đến màu hồng đến màu đỏ đến màu tím.

 ",,
https://hasaki.vn/san-pham/phan-mat-artdeco-mau-820-sparkle-moon-dust-0-8g-104659.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-phan-mat-artdeco-mau-820-sparkle-moon-dust-0.8g-1666339044_img_385x385_622873_fit_center.jpg,422209848,Phấn Mắt Artdeco Màu 820 Sparkle Moon Dust 0.8g,50,0,189.000 ₫,,,,0.0,0,0,4052136112146,Artdeco,Ðức,Germany,Có Nhũ,Nữ,"
Thành phần đầy đủ: 
Talc, Mica, Aluminum Starch Octenylsuccinate, Lauroyl Lysine, Cetyl Acetate, Isopropyl Lanolate, Nylon-12, Octyldodecyl Stearoyl Stearate, Acetylated Lanolin Alcohol, Cyclohexasiloxane, Methylparaben, Propylparaben, Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide) ","


Lấy phần vỏ trong suốt ra khỏi phấn mắt và đặt nó vào hộp nếu bạn muốn.


Thoa màu sắc mong muốn bằng cọ tán phấn mắt.

 ",,
https://hasaki.vn/san-pham/hsd-01-2025-but-ke-mat-nuoc-australis-hieu-ung-li-hoan-hao-3-5ml-117998.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-ke-mat-nuoc-hieu-ung-li-australis-1709087314_img_385x385_622873_fit_center.jpg,422218483,[HSD 01/2025] Bút Kẻ Mắt Nước Australis Hiệu Ứng Lì Hoàn Hảo 3.5ml,50,0,42.000 ₫,265.000 ₫,223.000 ₫,-84%,0.0,0,0,,australis,Úc,Taiwan,,,"
 ","
 ",,
https://hasaki.vn/san-pham/hsd-05-2025-mascara-silkygirl-lam-dai-va-day-mi-ngan-tham-nuoc-5ml-128574.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mascara-silkygirl-lam-dai-va-day-mi-chong-tham-nuoc-5ml-1721103238_img_385x385_622873_fit_center.jpg,422224372,"[HSD 05/2025] Mascara Silkygirl Làm Dài Và Dày Mi, Ngăn Thấm Nước 5ml",50,0,82.000 ₫,138.000 ₫,56.000 ₫,-41%,0.0,0,0,,Silkygirl,Malaysia,Malaysia,,,"
 ","
 ",,
https://hasaki.vn/san-pham/combo-lemonade-but-ke-mat-chuot-mi-mau-den-2-mon-91991.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201830-1687943048_img_385x385_622873_fit_center.jpg,422201830,Combo Lemonade Bút Kẻ Mắt + Chuốt Mi Màu Đen 2 Món,50,0,310.000 ₫,388.000 ₫,78.000 ₫,-20%,0.0,0,0,,Lemonade,Việt Nam,,Dạng Lì,Tất cả,"
Xem chi tiết trên bao bì sản phẩm ","
1. Bút Kẻ Mắt Lemonade SuperNatural Eyeliner
HƯỚNG DẪN SỬ DỤNG:


BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng.


BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.


LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.


LƯU Ý KHI SỬ DỤNG:

Nếu đầu bút khô vì bị tắc, hãy lau sạch bằng khăn giấy ướt để sử dụng lại.

CHÚ Ý:


Chỉ sử dụng ngoài da.


Nếu dị ứng với sản phẩm, ngừng sử dụng ngay lập tức và tham khảo ý kiến bác sĩ.


Để xa tầm tay trẻ em.


Nét vẽ ngang là ổn định nhất trong ba loại nét vẽ: hướng điểm lên/ điểm xuống/ điểm ngang. Do đó, nên giữ bút theo chiều ngang trên bề mặt phẳng.


Không sử dụng trong thời gian dài có thể dẫn đến sự thay đổi sắc độ màu sáng hoặc tối khi sử dụng lần đầu sau thời gian lưu trữ theo cùng một hướng. Tuy nhiên, lắc đều trước khi sử dụng, bút sẽ được phục hồi về màu sắc ban đầu.


2. Chuốt Mi Lemonade SuperNatural Mascara
HƯỚNG DẪN SỬ DỤNG


BƯỚC 1: Dùng dụng cụ bấm cho đôi mi cong vút.


BƯỚC 2: Dùng đầu cọ chuốt đều các sợi mi từ chân mi ra ngoài, có thể chồng nhiều lớp hơn cho đến khi lông mi độ dày như bạn mong muốn.


LƯU Ý KHI SỬ DỤNG


Đóng kín nắp sau khi sử dụng.


Bảo quản nơi khô ráo thoáng mát, tránh ánh nắng mặt trời chiếu trực tiếp vào sản phẩm.

 ",,
https://hasaki.vn/san-pham/phan-mat-artdeco-mau-97-pearly-pink-treasure-0-8g-104671.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-phan-mat-artdeco-mau-97-pearly-pink-treasure-0.8g-1666336810_img_385x385_622873_fit_center.jpg,422209855,Phấn Mắt Artdeco Màu 97 Pearly Pink Treasure 0.8g,50,0,169.000 ₫,,,,0.0,0,0,4019674030974,Artdeco,Ðức,Germany,Có Nhũ,Nữ,"
Thành phần đầy đủ: 
Talc, Mica, Aluminum Starch Octenylsuccinate, Lauroyl Lysine, Cetyl Acetate, Isopropyl Lanolate, Nylon-12, Octyldodecyl Stearoyl Stearate, Acetylated Lanolin Alcohol, Cyclohexasiloxane, Methylparaben, Propylparaben, Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide) ","


Lấy phần vỏ trong suốt ra khỏi phấn mắt và đặt nó vào hộp nếu bạn muốn.


Thoa màu sắc mong muốn bằng cọ tán phấn mắt.

 ",,
https://hasaki.vn/san-pham/hsd-03-2025-bang-phan-mat-silkygirl-6-mau-02-blossom-6g-122827.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-bang-phan-mat-silkygirl-6-mau-02-blossom-6g-1714620270_img_385x385_622873_fit_center.jpg,422220522,[HSD 03/2025] Bảng Phấn Mắt Silkygirl 6 Màu 02 Blossom 6g,50,0,78.000 ₫,196.000 ₫,118.000 ₫,-60%,0.0,0,0,,Silkygirl,Malaysia,Malaysia,,,"
 ","
 ",,
https://hasaki.vn/san-pham/hsd-06-2025-chi-ke-may-maybelline-nau-tu-nhien-natural-brown-0-16g-128534.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-chi-ke-may-maybelline-mau-nau-tu-nhien-natural-brown-0-16g-1721105629_img_385x385_622873_fit_center.jpg,422224351,[HSD 06/2025] Chì Kẻ Mày Maybelline Nâu Tự Nhiên Natural Brown 0.16g,50,0,88.000 ₫,128.000 ₫,40.000 ₫,-31%,0.0,0,0,,Maybelline,Mỹ,,,,"
 ","
 ",,
https://hasaki.vn/san-pham/mascara-browit-uon-cong-va-day-mi-mau-sexy-black-6g-105439.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210217-1704360762_img_385x385_622873_fit_center.jpg,422210217,Mascara Browit Uốn Cong Và Dày Mi Màu Sexy Black 6g,50,0,134.000 ₫,169.000 ₫,35.000 ₫,-21%,5.0,1,0,8858842098202,Browit,Thái Lan,,,Tất cả,"
Thành phần chính:


Vitamin E: giúp dưỡng sợi mi căng bóng, chắc khỏe và ngăn ngừa gãy rụng.

 ","


Bấm cong mi trước khi chải mascara.


Chuốt đều mascara cả hai hàng mi trên và dưới.


Thao tác chuốt ôm sát chân mi bắt đầu từ gốc cho đến ngọn.

 ",,
https://hasaki.vn/san-pham/chi-ke-may-sieu-manh-cathy-doll-02-dark-brown-0-05g-88091.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-309300125-1704681044_img_385x385_622873_fit_center.png,309300125,Chì Kẻ Mày Cathy Doll Siêu Mảnh 02 Nâu Đậm 0.05g,50,0,79.000 ₫,99.000 ₫,20.000 ₫,-20%,4.7,11,2,8858842055441,Cathy Doll,Thái Lan,,Có Màu ,Tất cả,"
Hydrogenated Palm Oil, C10-18 Triglycerides, Mica,Synthetic Japan Wax, Silica, Zinc Stearate, Bht, Ci 77499, Ci 77492, Ci 77891, Ci 77491, Ci 16035, Ci 42090 ","


Xoay thân bút cho ngòi chì ra, kẻ khung theo mong muốn rồi từ từ tô phía trong khung mày. 


Bắt đầu từ đầu tới chân mày, sau đó sử dụng cọ ở đầu còn lại chải nhẹ nhàng cho lông mày trông được tự nhiên. 

 ",,
https://hasaki.vn/san-pham/hsd-08-2024-but-ke-mat-australis-nuoc-hieu-ung-li-hoan-hao-35ml-115889.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-ke-mat-nuoc-hieu-ung-li-australis-1703145937_img_385x385_622873_fit_center.jpg,422217204,[HSD 08/2024] Bút Kẻ Mắt Australis Nước Hiệu Ứng Lì Hoàn Hảo 3.5ml,50,0,21.000 ₫,265.000 ₫,244.000 ₫,-92%,0.0,0,0,,australis,Úc,Taiwan,,,"
 ","
 ",,
https://hasaki.vn/san-pham/hsd-06-2025-mascara-bom-lam-day-cong-mi-01-mau-den-8g-127834.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mascara-b-o-m-lam-dai-cong-mi-mau-den-8g-1720770936_img_385x385_622873_fit_center.jpg,422224102,[HSD 06/2025] Mascara B.O.M Làm Dày & Cong Mi 01 Màu Đen 8g,50,0,208.000 ₫,,,,0.0,0,0,,B.O.M,Hàn Quốc,Korea,,,"
 ","
 ",,
https://hasaki.vn/san-pham/chi-ke-may-it-s-skin-babyface-mau-03-yellow-brown-0-3g-97203.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-chi-ke-may-it-s-skin-babyface-mau-03-yellow-brown-0-3g-1708050573_img_385x385_622873_fit_center.png,422205104,Chì Kẻ Mày It's Skin Babyface Màu 03 Yellow Brown 0.3g,50,0,45.000 ₫,59.000 ₫,14.000 ₫,-24%,4.2,5,3,8809323739817,It'S SKIN,Hàn Quốc,Korea,,Tất cả,"
Nội dung đang được cập nhật ","


Xoay thân bút cho ngòi chì ra, kẻ khung theo mong muốn rồi từ từ tô phía trong khung mày. 


Bắt đầu từ đầu tới chân mày, sau đó sử dụng cọ ở đầu còn lại chải nhẹ nhàng cho lông mày trông được tự nhiên. 

 ",Da thường/Mọi loại da,
https://hasaki.vn/san-pham/mascara-long-may-kissme-mau-xam-khoi-8g-101071.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mascara-long-may-kissme-mau-xam-khoi-8g-1707203208_img_385x385_622873_fit_center.png,422207485,Mascara Lông Mày Kissme Màu Xám Khói 8g,50,0,135.000 ₫,169.000 ₫,34.000 ₫,-20%,0.0,0,0,4901433139069,Kissme,Nhật Bản,Japan,,Tất cả,"
04 Natural Brown
Water, Ammonium Acrylates Copolymer, Mica, CI 77492, Propylene Glycol, Triethanolamine, CI 77499, Titanium Dioxide, CI 77491, Acrylates Copolymer, Phenoxyethanol, Sodium Dehydroacetate, Methylparaben, Pentasodium Triphosphate, Propylparaben, Panthenol
08 Ash Grey
Water, Ammonium Acrylates Copolymer, Mica, Propylene Glycol, Titanium Dioxide, CI 77499, Triethanolamine, Acrylates Copolymer, CI 77492, CI 77491, Phenoxyethanol, Sodium Dehydroacetate, Methylparaben, Pentasodium Triphosphate, Propylparaben, Panthenol
09 Natural Ash
Water, Ammonium Acrylates Copolymer, Mica, Titanium Dioxide, Propylene Glycol, CI 77492, Acrylates Copolymer, CI 77499, Triethanolamine, CI 77491, Phenoxyethanol, Sodium Dehydroacetate, Methylparaben, Pentasodium Triphosphate, Aluminum Hydroxide, Propylparaben, Panthenol ","


Nghiêng 1 góc 30 độ, chải đều chân mày đến khi có được tông màu yêu thích


Có thể kết hợp sử dụng với: chì kẻ chân mày, bột vẽ chân mày, để có tông màu phù hợp khác.

 ",,
https://hasaki.vn/san-pham/combo-lemonade-phan-nuoc-a02-natural-khong-face-filler-15g-but-ke-mat-01-black-1g-116569.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217718-1705457460_img_385x385_622873_fit_center.jpg,422217718,Combo Lemonade Phấn Nước A02 Natural (Không Face Filler) 15g + Bút Kẻ Mắt 01 Black 1g,50,0,468.000 ₫,532.000 ₫,64.000 ₫,-12%,0.0,0,0,,Lemonade,Việt Nam,Korea,,Tất cả,"
1. Bút Kẻ Mắt Lemonade Supernatural Eyeliner Màu Đen 1g
Water, Acrylates Copolymer, Carbon Black (Ci 77266), Butylene Glycol, Styrene/Acrylates Copolymer, Acrylates/Ethylhexyl Acrylate Copolymer, Alcohol, Polysorbate 20, Phenoxyethanol, Ceteth-10, Ammonium Hydroxide, Benzyl Alcohol, Acrylates/Octylacrylam
2. Phấn Nước Lemonade Matte Addict Cushion (Không Face Filler) 15g
Water, Titanium Dioxide (CI 77891), Phenyl Trimethicone,Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Zinc Oxide (CI 77947), Ethylhexyl Salicylate, Glycerin, Lauryl PEG-10 Tris(Trimethylsiloxy) silylethyl Dimethicone, Niacinamide
 ","
1. Bút Kẻ Mắt Lemonade Supernatural Eyeliner Màu Đen 1g


BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng.


BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.


LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.


LƯU Ý KHI SỬ DỤNG:


Nếu đầu bút khô vì bị tắc, hãy lau sạch bằng khăn giấy ướt để sử dụng lại.


CHÚ Ý:


Chỉ sử dụng ngoài da.


Nếu dị ứng với sản phẩm, ngừng sử dụng ngay lập tức và tham khảo ý kiến bác sĩ.


Để xa tầm tay trẻ em.


Nét vẽ ngang là ổn định nhất trong ba loại nét vẽ: hướng điểm lên/ điểm xuống/ điểm ngang. Do đó, nên giữ bút theo chiều ngang trên bề mặt phẳng.


Không sử dụng trong thời gian dài có thể dẫn đến sự thay đổi sắc độ màu sáng hoặc tối khi sử dụng lần đầu sau thời gian lưu trữ theo cùng một hướng. Tuy nhiên, lắc đều trước khi sử dụng, bút sẽ được phục hồi về màu sắc ban đầu.


2. Phấn Nước Lemonade Matte Addict Cushion (Không Face Filler) 15g
Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo.
 ",,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-kissme-ben-mau-khong-troi-nau-tu-nhien-0-4ml-105849.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-but-ke-mat-nuoc-kissme-ben-mau-khong-troi-nau-tu-nhien-0-4ml-1707198890_img_385x385_622873_fit_center.png,422210528,Bút Kẻ Mắt Nước Kissme Bền Màu Không Trôi Nâu Tự Nhiên 0.4ml ,50,0,214.000 ₫,268.000 ₫,54.000 ₫,-20%,5.0,1,0,4901433038140,Kissme,Nhật Bản,Japan,,Tất cả,"
#01 Jet Black
Water, Bg, (Styline / Acrylate / Ammonium Methacrylate) Copolymer, (Styline / Acrylate) Copolymer, Acrylate Copolymer, 1,2-Hexanediol, Pantenol, Polyquaternium- 51, Senburi Extract, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Pentylene Glycol, Phenoxyethanol, Caprylyl Glycol, Na Hydroxide, Na Laures-12 Sulfate, Ethylhexyl Glycerin, Na Dehydroacetate, (C11-15) Palace -7, K Sorbic Acid, Edta-4na, Behenes-30, Ethanol, (Acrylate / Ethylhexyl Acrylate) Copolymer, Methylparaben, (Acrylate / Dimethylaminoethyl Methacrylate) Copolymer, Propylparaben, 2na Phosphate, K Phosphate, Carbon Black
#02 Brown Black
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, Pantenol, Polyquaternium-51, Senburi Extract, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Na Polyaspartate, Phenoxyethanol, Acrylic Acid Copolymer, 1,2-Hexanediol, Pentylene Glycol, Methylparaben, Na Hydroxide, Propylparaben, Edta-2na, Caprylyl Glycol, Ethylhexyl Glycerin, Ethanol, (Acrylate / Ethylhexyl Acrylate) Copolymer, (Acrylate / Dimethylaminoethyl Methacrylate) Copolymer, Laures-12 Na Sulfate, (C11-15) Palace-7, 2na Phosphate, K Phosphate, K Sorbate , Iron Oxide, Carbon Black
#03 Brown Black
Water, (Ethylhexyl Acrylate/Methyl Methacrylate) Copolymer, BG, (Acrylates/Methylstyrene/Styrene) Copolymer Ammonium, Sodium Polyaspartate, Panthenol, Polyquaternium-51, Assembly Extract, Rose Canina Fruit Extract, Sodium Hyaluronate, Succinoyl Atelocollagen, Phenoxyethanol, Acrylates Copolymer, Methylparaben, 1,2-Hexanediol, Pentylene Glycol, Propylparaben, EDTA-2Na, Sodium Hydroxide, Caprylyl Glycol, Ethylhexyl Glycerin, Ethanol, (Acrylates/Ethylhexyl Acrylate) Copolymer, (Acrylates/Dimethylaminoethyl Methacrylate) Copolymer, Laureth-12 Sodium Sulfate, (C11-15) Pareth-7, Disodium Phosphate, Potassium Phosphate, Potassium Sorbate, Iron Oxide, Carbon Black ","


Kẻ một đường mảnh từ khóe mắt trong ra góc mắt ngoài dọc theo chân mi.


Sau đó vẽ một đường ở góc ngoài của mắt dọc theo phần kéo dài của đường cong của mí mắt.


Khi sử dụng, lắc nhẹ 2-3 lần đóng nắp. Khi sử dụng lần đầu tiên hoặc khi màu trở nên nhạt và khó vẽ, hãy lắc nhẹ 2-3 lần và đậy nắp lại, để yên trong vài phút và để đầu bút hòa vào khăn giấy.

 ",,
https://hasaki.vn/san-pham/chi-ke-may-browit-sieu-manh-mau-natural-brown-0-06g-100351.html,https://media.hcdn.vn/catalog/product/c/h/chi-ke-may-browit-sieu-manh-mau-natural-brown-0-06g-9-1648801097_img_385x385_622873_fit_center.jpg,422207101,Chì Kẻ Mày Browit Siêu Mảnh Màu Natural Brown 0.06g,50,0,158.000 ₫,199.000 ₫,41.000 ₫,-21%,0.0,0,0,8858842064467,Browit,Thái Lan,,Dạng Lì,Tất cả,"
Hydrogenated Palm Oil, C10-18 Triglycerides, Mica, Synthetic Japan Wax, Silica, Zinc Stearate, Bht, Ci 77891, Ci 77499, Ci 77266, Ci 77492, Ci 77491, Ci 16035 ","


Dùng chì kẻ mày từ từ kẻ khung chân mày


Kẻ từng sợi lông mày theo dáng khuôn để trông tự nhiên hơn


Sử dụng đầu cọ chải lại cho gọn gàng

 ",,
https://hasaki.vn/san-pham/chi-ke-may-maybelline-36h-lau-troi-04-nau-xam-0-25g-101431.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207774-1692008794_img_385x385_622873_fit_center.png,422207774,Chì Kẻ Mày Maybelline 36H Lâu Trôi 04 Nâu Xám 0.25g,50,0,142.000 ₫,188.000 ₫,46.000 ₫,-24%,5.0,1,0,6902395829508,Maybelline,Mỹ,China,,Tất cả,"
Dimethicone, Synthetic Fluorphlogopite, Trimethylsiloxysilicate, Polyethylene, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Polyisobutene, Paraffin, Nylon-12, Cera Microcristallina, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), (F.I.L. D255406/1) ","


Định hình dáng chân mày phù hợp với khuôn mặt.


Dùng đầu nhọn vẽ khung chân mày, sau đó dùng cạnh bút nghiêng tô theo dáng chân mày đã định hình.


Tô lại những phần bị nhạt và tạo hình đuôi chân mày.


Dùng đầu lược chải và tán cho đều màu.

 ",,
https://hasaki.vn/san-pham/combo-lemonade-phan-nuoc-a02-natural-khong-face-filler-15g-but-ke-mat-01-black-1g-116569.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217718-1705457460_img_385x385_622873_fit_center.jpg,422217718,Combo Lemonade Phấn Nước A02 Natural (Không Face Filler) 15g + Bút Kẻ Mắt 01 Black 1g,50,0,468.000 ₫,532.000 ₫,64.000 ₫,-12%,0.0,0,0,,Lemonade,Việt Nam,Korea,,Tất cả,"
1. Bút Kẻ Mắt Lemonade Supernatural Eyeliner Màu Đen 1g
Water, Acrylates Copolymer, Carbon Black (Ci 77266), Butylene Glycol, Styrene/Acrylates Copolymer, Acrylates/Ethylhexyl Acrylate Copolymer, Alcohol, Polysorbate 20, Phenoxyethanol, Ceteth-10, Ammonium Hydroxide, Benzyl Alcohol, Acrylates/Octylacrylam
2. Phấn Nước Lemonade Matte Addict Cushion (Không Face Filler) 15g
Water, Titanium Dioxide (CI 77891), Phenyl Trimethicone,Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Zinc Oxide (CI 77947), Ethylhexyl Salicylate, Glycerin, Lauryl PEG-10 Tris(Trimethylsiloxy) silylethyl Dimethicone, Niacinamide
 ","
1. Bút Kẻ Mắt Lemonade Supernatural Eyeliner Màu Đen 1g


BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng.


BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.


LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.


LƯU Ý KHI SỬ DỤNG:


Nếu đầu bút khô vì bị tắc, hãy lau sạch bằng khăn giấy ướt để sử dụng lại.


CHÚ Ý:


Chỉ sử dụng ngoài da.


Nếu dị ứng với sản phẩm, ngừng sử dụng ngay lập tức và tham khảo ý kiến bác sĩ.


Để xa tầm tay trẻ em.


Nét vẽ ngang là ổn định nhất trong ba loại nét vẽ: hướng điểm lên/ điểm xuống/ điểm ngang. Do đó, nên giữ bút theo chiều ngang trên bề mặt phẳng.


Không sử dụng trong thời gian dài có thể dẫn đến sự thay đổi sắc độ màu sáng hoặc tối khi sử dụng lần đầu sau thời gian lưu trữ theo cùng một hướng. Tuy nhiên, lắc đều trước khi sử dụng, bút sẽ được phục hồi về màu sắc ban đầu.


2. Phấn Nước Lemonade Matte Addict Cushion (Không Face Filler) 15g
Dùng bông mút lấy một lượng vừa đủ Cushion và tán đều lên mặt. Có thể tăng cường che phủ bằng cách dặm thêm nhiều lớp phấn nước cho đến khi cảm thấy lớp nền hoàn hảo.
 ",,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-kissme-sieu-muot-khong-troi-mau-nau-0-4ml-101021.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-but-ke-mat-nuoc-kissme-sieu-muot-khong-troi-mau-nau-0-4ml-1652856951_img_385x385_622873_fit_center.jpg,422207464,Bút Kẻ Mắt Nước Kissme Siêu Mượt Không Trôi Màu Nâu 0.4ml,50,0,205.000 ₫,219.000 ₫,14.000 ₫,-6%,4.0,5,0,4901433036948,Kissme,Nhật Bản,Japan,Chống Nước/ Lâu Trôi,Tất cả,"
#01 Jet Black
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Styrene / Acrylate) Copolymer, Ethanol, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, 1,2-Hexanediol, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, (Acrylate / Octylacrylamide) Copolymer, Phenoxyethanol, Behenes-30, Tea, Methylparaben, Amp, Propylparaben, Edta-2na, Na Dehydroacetate, Na Benzoate, Carbon Black
 #02 Bitter Brown
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Na Polyaspartate, Phenoxyethanol, Behenes-30, Ethanol, Methylparaben, (Acrylate / Octylacrylamide) Copolymer, Propylparaben, Polyglyceryl-3disiloxane Dimethicone, Edta-2na, Na Hydroxide, Na Benzoate, Iron Oxide, Carbon Black
#03 Brown Black
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Na Polyaspartate, Phenoxyethanol, Behenes-30, Ethanol, Methylparaben, Propylparaben, Tea, Edta-2na, Amp, (Acrylate / Octylacrylamide) Copolymer, Na Benzoate, 2na Phosphate, K Phosphate, Iron Oxide ,Carbon Black ","


Kẻ một đường mảnh từ khóe mắt trong ra góc mắt ngoài dọc theo chân mi.


Sau đó vẽ một đường ở góc ngoài của mắt dọc theo phần kéo dài của đường cong của mí mắt.


Khi sử dụng, lắc nhẹ 2-3 lần đóng nắp. Khi sử dụng lần đầu tiên hoặc khi màu trở nên nhạt và khó vẽ, hãy lắc nhẹ 2-3 lần và đậy nắp lại, để yên trong vài phút và để đầu bút thấm vào khăn giấy, v.v .

 ",,
https://hasaki.vn/san-pham/phan-mat-artdeco-mau-115-pearly-pleasant-breeze-0-8g-104677.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-phan-mat-artdeco-mau-115-pearly-pleasant-breeze-0.8g-1666335713_img_385x385_622873_fit_center.jpg,422209858,Phấn Mắt Artdeco Màu 115 Pearly Pleasant Breeze 0.8g,50,0,169.000 ₫,,,,0.0,0,0,4052136094428,Artdeco,Ðức,Germany,Có Nhũ,Nữ,"
Thành phần đầy đủ: 
Talc, Mica, Aluminum Starch Octenylsuccinate, Lauroyl Lysine, Cetyl Acetate, Isopropyl Lanolate, Nylon-12, Octyldodecyl Stearoyl Stearate, Acetylated Lanolin Alcohol, Cyclohexasiloxane, Methylparaben, Propylparaben, Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide) ","


Lấy phần vỏ trong suốt ra khỏi phấn mắt và đặt nó vào hộp nếu bạn muốn.


Thoa màu sắc mong muốn bằng cọ tán phấn mắt.

 ",,
